record_id,source_type,source,title,event_date,entity_name,raw_text,penalty_amount,agency,region,url
REG_000050,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国太平洋财产保险股份有限公司及相关责任人,2025-07-11,中国太平洋财产保险股份有限公司及相关责任人,"未按照规定使用经批准或备案的保险条款、费率，投保信息管理不规范，报送的报告、数据不准确等。
对中国太平洋财产保险股份有限公司警告并罚款472万元，对安徽分公司罚款30万元，对河南分公司罚款50万元。 对 叶明满、陈森、李淑会、王姝、冷海鹰、欧阳晴虹、毕姝晨、叶蜀蓉、殷勇兵、沈丹吉、席于林、石可、余辉、孔德云、姚睿、阮宇红 等责任人员警告并罚款共计99万元。",472.0,金融监管 总局,安徽,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1217102&itemId=4113&generaltype=9
REG_000051,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国太平洋人寿保险股份有限公司 及相关责任人,2025-07-11,中国太平洋人寿保险股份有限公司 及相关责任人,"未按照规定使用经批准或备案的保险条款、费率， 给予投保人合同约定以外的利益， 报送的报告、数据不准确等 。
对中国太平洋人寿保险股份有限公司警告并罚款353万元。 对赵鹰、胡乐天、陈福生、姜凯英、黄江宏、孙建军、蒋全、孙谷飞、叶蓬等责任人员警告并罚款共计70万元。",353.0,金融监管 总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1217102&itemId=4113&generaltype=9
REG_000052,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 泰康人寿保险有限责任公司 及相关责任人,2025-07-11,泰康人寿保险有限责任公司 及相关责任人,"未按照规定使用经批准或备案的保险条款、费率，相关 费用列支不准确， 委托 未取得合法资格的 机构从事保险销售活动等。
对 泰康人寿保险有限责任公司 警告并 罚款427万元。 对万莉慧、高璐、李朝晖、姜弢、张威、龚有财、赵伟、杨济成、刘渠、仇当、廖明华、胡颂生、田爱云等责任人员警告并罚款共计104万元。",427.0,金融监管 总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1217102&itemId=4113&generaltype=9
REG_000053,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 太平资产管理有限公司及相关责任人,2025-07-04,太平资产管理有限公司及相关责任人,"部分高管人员未经任职资格核准实际履职 ， 向监管部门报送关联方信息档案不完整 ， 保险资金投资非受托人自主管理信托产品 等
对公司罚款678万元。对 曹琦 、 李宏 、 徐钢、林剑锋、陈沫、王向阳、邓先虎、李冠莹、徐伟文、乞宁、李光耀等责任人员警告并罚款共计76万元。",678.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1216218&itemId=4113&generaltype=9
REG_000054,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国进出口银行,2025-06-27,中国进出口银行,"部分种类贷款和政策性业务存在超授信发放、贷款需求测算不准确、贷后管理不到位等违法违规行为
罚款1810万元",1810.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1215112&itemId=4113&generaltype=9
REG_000055,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中银理财有限责任公司,2025-06-27,中银理财有限责任公司,"非标债权投资管理不到位，理财产品投资集中度、流动性不符合监管要求，信息登记管理不到位等 违法违规行为
罚款1290万元",1290.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1215112&itemId=4113&generaltype=9
REG_000056,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 天安财产保险股份有限公司及相关责任人,2025-06-13,天安财产保险股份有限公司及相关责任人,"公司治理报告与实际情况不符 ， 部分拟任高级管理人员未经任职资格许可即履职， 违规通过信托、存款、理财、股权基金投资向关联方输送利益 ，未按照规定使用经批准的保险条款、保险费率，向监管部门提供虚假报告、报表、文件和资料 等。
依据《保险法》 等 相关规定，对天安财险吊销业务许可证。 对郭予丰、赵兴桐、高焕利、 张祥祯 、 马淑伟 、 奚星华 、 王浩 、 洪伟 、 李先旺 、 王霞 、 邵鲁扉 、 刘培旭 、英 晓峰 、 林金太 、 孙兆轩 、 戴相钧 等责任人员 警告并罚款共计253万元。 对 郭予丰、赵兴桐、高焕利、 张祥祯 、 马淑伟 等责任人员 撤销任职资格 。 对郭予丰、高焕利、 奚星华 、 王浩 终身禁止进入保险业；对赵兴桐、 张祥祯 、 马淑伟 、 洪伟 禁止进入保险业10年； 对 李先旺 、 王霞 禁止进入 保险业 5年。",253.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1213520&itemId=4113&generaltype=9
REG_000057,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 天安人寿保险股份有限公司及相关责任人,2025-06-13,天安人寿保险股份有限公司及相关责任人,"公司治理报告不真实，董事尽职报告存在不实声明，薪酬管理报告不真实，高管在未取得任职资格的情况下履行职责，违规将投资资产用于担保或提供贷款， 违规通过关联交易向实际控制人输送利益 等。
依据《保险法》等相关规定，对天安人寿吊销业务许可证。 对刘征、周猎人、胡春岚、姜凯、孟宪利、陈祥义、张连庆、李磊、解彤、唐宁、陈玉龙、朱翼炜等责任人员警告并罚款共计99万元。 对王伟、吉喆、张璐终身禁止进入保险业；对陈玉龙禁止进入保险业10年；对崔勇禁止进入保险业5年；对唐宁、赵晓强、刘勇、陈颀禁止进入保险业3年。",99.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1213520&itemId=4113&generaltype=9
REG_000058,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 易安财产保险股份有限公司相关责任人,2025-06-06,易安财产保险股份有限公司相关责任人,"违规资金运用损害公司利益，委托无保险中介资质机构从事保险销售活动，保险条款和保险费率违反规定，编制或者提供虚假的报告、报表、文件、资料 等
对李军、曹海菁、 付兴亮、李民、赵振民、王文瑜、曹莉莉、仇传喜、岳云峰、程爽、彭煊、解晖、 刘旸 等责任人员警告并罚款共计171万元。 对李军撤销任职资格。 对曹海菁禁止进入保险业5年 。",171.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1212831&itemId=4113&generaltype=9
REG_000059,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 华夏久盈资产管理有限责任公司相关责任人,2025-06-06,华夏久盈资产管理有限责任公司相关责任人,"关联方报告中存在虚假记载和重大遗漏、 协助 其他机构 违规大幅虚增偿付能力 、 违规运用资金造成重大损失等
对丁德胜、赵瑜纲、崔勇、张洪涛、 梁志勇、 蒋健、 奚星华、 仲长昊、陈慧、于凌雁、张洪新、郭滨、谢民、黄伟、高志强、吕婧、付李艳、程东胜、马丽、张蔚蔚、张莹、杨清、徐淼、禹浩、刘艺等责任人员警告并罚款共计266万元。 对 丁德胜、赵瑜纲、崔勇、张洪涛、 蒋健等责任人员撤销任职资格。 对丁德胜、赵瑜纲、崔勇、 梁志勇、 蒋健等责任人员 终身禁止进入保险业；对张洪涛禁止进入保险业15年 ；对陈慧禁止进入保险业5年；对于凌雁、张洪新、郭滨、谢民等责任人员禁止进入保险业1年。",266.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1212831&itemId=4113&generaltype=9
REG_000060,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国信达资产管理股份有限公司,2025-04-30,中国信达资产管理股份有限公司,"未向监管部门报送 境外全资 附属金融机构聘任的董事和高级管理人员的任职申请 和报告
罚款90万元",90.0,金融监管总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1207101&itemId=4113&generaltype=9
REG_000061,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 交银理财有限责任公司,2025-02-08,交银理财有限责任公司,"理财产品 信息披露不规 范， 理财业务投后管理勤勉尽职义务履行不到位 等
罚款1750万元",1750.0,金融监管 总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9
REG_000062,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国人民财产保险股份有限公司及相关责任人,2025-02-08,中国人民财产保险股份有限公司及相关责任人,"未按照规定使用经批准或者备案的车险、农险、保证保险条款费率，相关报告、文件等 内容 不真实、不准确，未按规定办理再保险业务等
对总公司罚款430万元，对分支机构罚款685万元。对袁辉、张海波、王曙光、宋科、孟小娟、刘志远、靳明柱、王天军、邵运州、华山、韦民安、和雷、白鸿旭、毕欣、曹飞、王焱辉、林美琼、熊宇俊、徐文凯、苏晓燕、李志恒、 邵旭日、 徐宏、张立志、孙益民、王建强、陈艳国等责任人员警告并罚款共计184万元",430.0,金融监管 总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9
REG_000063,regulation,NFRA,国家金融监督管理总局行政处罚信息公示列表 - 泰康在线财产保险股份有限公司 及相关责任人,2025-02-08,泰康在线财产保险股份有限公司 及相关责任人,"未严格执行条款费率 ， 无资质代理销售寿险公司保险产品 ， 编制提供虚假的报告、报表 、 文件和资料 ， 资金运用管理不到位等
对 泰康在线 警告 ，罚款823.356625万元，没收违法所得210.356625万元，罚没合计1033.71325万元 。对 方远近 、 左卫东 、 姜琦 、 张然 、杨伟涛、李鹏、郭熹、李志伟、魏子博、张楠、丁峻峰、万国程等责任人员警告并罚款共计131万元",823.3566,金融监管 总局,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9
REG_000064,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12,,金罚决字〔2024〕36号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9
REG_000065,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕35号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9
REG_000066,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕34号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9
REG_000067,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕33号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9
REG_000068,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕32号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9
REG_000069,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕31号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9
REG_000070,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28,,金罚决字〔2024〕30号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9
REG_000071,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21,,金 罚决字〔202 4 〕 29 号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9
REG_000072,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31,,金罚决字〔2024〕28号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9
REG_000073,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31,,金罚决字〔2024〕 26 号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9
REG_000074,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31,,金罚决字〔2024〕27号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9
REG_000075,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24,,金 罚决字〔202 4 〕 25 号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9
REG_000076,regulation,NFRA,国家金融监督管理总局行政处罚信息公开表,2024-05-23,,金 罚决字〔202 4 〕 24 号,0,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163130&itemId=4113&generaltype=9
REG_000077,regulation,CSRC,中国证券监督管理委员会行政处罚决定书,2026-05-25,"郑盛,男","索 引 号 bm56000001/2026-00006343 分 类 发布机构 发文日期 名 称 中国证券监督管理委员会行政处罚决定书 文 号 主 题 词 中国证券监督管理委员会行政处罚决定书 〔 2026 〕 23 号 当事人:郑盛,男 。 依据《中华人民共和国证券法》(以下简称《证券法》)的有关规定,我会对郑盛内幕交易行为进行了立案调查,依法向当事人告知了作出行政处罚的事实、理由、依据及当事人依法享有的权利,应当事人的要求举行了听证会,听取了当事人及其代理人的陈述和申辩意见。本案现已调查、办理终结。 经查明,当事人存在以下违法事实: 一、 内幕信息 情况 2024 年 5 月 19 日 , 相关公司发布对外投资公告,该对外投资 事项属于 《证券法》 第八十条第二款第 二 项规定重大事件, 在公开前 属于 《证券法》 第五十二条 第二款 规定的 内幕信息。 该内幕信息不晚于 202 4 年 4 月 1 6 日 形成,公开于 202 4 年 5 月 1 9 日 。 二、内幕交易 情况 内幕信息敏感期内,郑盛与内幕信息知情人存在 多次联络接触。 2024 年 5 月 6 日至 5 月 10 日,郑盛控制使用 他人 证券账户 买卖相关公司股票 , 共计 获利 2,093,268.85 元。 郑盛利用涉案账户交易 相关公司股票的时间 与内幕信息的发展过程、公开时间高度吻合,交易行为明显异常,且无正当理由和正当信息来源。 上述违法事实,有询问笔录、 公司 公告、 相关证券账户资料、证券账户交易流水、银行账户资料 、情况说明 等证据证明 ,足以认定 。 我会认为,郑盛上述行为违反《证券法》第五十条、第五十三 条第 一 款的 规定,构成《证券法》第一百九十一 条第一款所述的 内幕交易行为。 当事人在陈述申辩及听证中提出: 第一,郑盛与内幕信息知情人在敏感期内联络事宜与内幕信息无关。第二, 郑盛控制的证券 账户开立与交易行为存在合理性。第三,郑盛 仅 提供投资建议, 并未 控制使用 他人证券 账户。 经复核,我会认为: 本案 联络接触相关 事实 认定 清楚、证据充分 。 内幕信息敏感期内郑盛控制并使用 他人证券 账户。当事人的上述主张缺乏事实与法律依据,不予采纳。 根据当事人违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百九十一条第一款的规定,我会决定:没收郑盛违法所得 2,093,268.85 元,并 处以 6,279,806.55 元 罚 款。 上述当事人应自收到本处罚决定书之日起 15 日内,将罚没款直接汇交国库。具体缴款方式见本处罚决定书所附说明。同时,须将注有当事人名称的付款凭证复印件送中国证券监督管理委员会行政处罚委员会办公室备案。 当事人如果对本处罚决定不服,可在收到本处罚决定书之日起 60 日内向中国证券监督管理委员会申请行政复议 (行政复议申请可以通过邮政快递寄送至中国证券监督管理委员会法治司) ,也可在收到本处罚决定书之日起 6 个月内直接向有管辖权的人民法院提起行政诉讼。复议和诉讼期间,上述决定不停止执行。 【打印】 【关闭窗口】
索 引 号 bm56000001/2026-00006343 分 类 发布机构 发文日期 名 称 中国证券监督管理委员会行政处罚决定书 文 号 主 题 词 中国证券监督管理委员会行政处罚决定书 〔 2026 〕 23 号 当事人:郑盛,男 。 依据《中华人民共和国证券法》(以下简称《证券法》)的有关规定,我会对郑盛内幕交易行为进行了立案调查,依法向当事人告知了作出行政处罚的事实、理由、依据及当事人依法享有的权利,应当事人的要求举行了听证会,听取了当事人及其代理人的陈述和申辩意见。 根据当事人违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百九十一条第一款的规定,我会决定:没收郑盛违法所得 2,093,268.85 元,并 处以 6,279,806.55 元 罚 款。 上述当事人应自收到本处罚决定书之日起 15 日内,将罚没款直接汇交国库。 具体缴款方式见本处罚决定书所附说明。 同时,须将注有当事人名称的付款凭证复印件送中国证券监督管理委员会行政处罚委员会办公室备案。 当事人如果对本处罚决定不服,可在收到本处罚决定书之日起 60 日内向中国证券监督管理委员会申请行政复议 (行政复议申请可以通过邮政快递寄送至中国证券监督管理委员会法治司) ,也可在收到本处罚决定书之日起 6 个月内直接向有管辖权的人民法院提起行政诉讼。 复议和诉讼期间,上述决定不停止执行。",627.9807,中国证监会,,http://www.csrc.gov.cn/csrc/c101928/c7637445/content.shtml
