source,title,publish_time,stock_or_entity,content,read_count,comment_count,url,crawl_time
东方财富股吧,这个货20几买的还是银行股太坏了,06-04 01:59,平安银行(000001),这个货20几买的还是银行股太坏了,30,0,"https://guba.eastmoney.com/news,000001,1720664716.html",2026-06-08 14:35:35
东方财富股吧,啥情况，woc了,06-04 01:54,平安银行(000001),啥情况，woc了,34,0,"https://guba.eastmoney.com/news,000001,1720655712.html",2026-06-08 14:35:35
东方财富股吧,光大银行被a50剔除后，跌的非常哇塞,06-04 01:40,平安银行(000001),光大银行被a50剔除后，跌的非常哇塞,96,1,"https://guba.eastmoney.com/news,000001,1720627181.html",2026-06-08 14:35:35
东方财富股吧,今天先建仓，跌10%补2倍仓，在跌10%在补4倍仓，我就要那5%以前的分红，我不,06-04 01:45,平安银行(000001),今天先建仓，跌10%补2倍仓，在跌10%在补4倍仓，我就要那5%以前的分红，我不,55,0,"https://guba.eastmoney.com/news,000001,1720637070.html",2026-06-08 14:35:35
东方财富股吧,凶残，一天把涨了几天的幅度都跌没了,06-04 01:37,平安银行(000001),凶残，一天把涨了几天的幅度都跌没了,35,0,"https://guba.eastmoney.com/news,000001,1720621458.html",2026-06-08 14:35:35
东方财富股吧,11.05挂好久了买不到,06-02 10:17,平安银行(000001),11.05挂好久了买不到,207,9,"https://guba.eastmoney.com/news,000001,1718720857.html",2026-06-08 14:35:35
东方财富股吧,不到3.5个亿你就这样了，有一点骨气行不行……,06-04 01:35,平安银行(000001),不到3.5个亿你就这样了，有一点骨气行不行……,33,0,"https://guba.eastmoney.com/news,000001,1720617829.html",2026-06-08 14:35:35
东方财富股吧,其实也不用怪平安银行，所有老登都一样。明显有ggd操作,06-04 01:34,平安银行(000001),其实也不用怪平安银行，所有老登都一样。明显有ggd操作,39,0,"https://guba.eastmoney.com/news,000001,1720615519.html",2026-06-08 14:35:35
东方财富股吧,被指数基金踢出去了,06-04 01:28,平安银行(000001),被指数基金踢出去了,36,0,"https://guba.eastmoney.com/news,000001,1720605277.html",2026-06-08 14:35:35
东方财富股吧,老登股不行了,06-04 01:07,平安银行(000001),老登股不行了,35,1,"https://guba.eastmoney.com/news,000001,1720561759.html",2026-06-08 14:35:35
东方财富股吧,骂不动了，毁灭吧,06-04 01:19,平安银行(000001),骂不动了，毁灭吧,26,0,"https://guba.eastmoney.com/news,000001,1720586279.html",2026-06-08 14:35:35
东方财富股吧,静静的看你表演,06-04 01:18,平安银行(000001),静静的看你表演,30,0,"https://guba.eastmoney.com/news,000001,1720585476.html",2026-06-08 14:35:35
东方财富股吧,银行中最垃圾的一个,06-04 12:08,平安银行(000001),银行中最垃圾的一个,43,1,"https://guba.eastmoney.com/news,000001,1720529053.html",2026-06-08 14:35:36
东方财富股吧,大快人心啊,06-04 01:11,平安银行(000001),大快人心啊,41,1,"https://guba.eastmoney.com/news,000001,1720570441.html",2026-06-08 14:35:36
东方财富股吧,大股东再不作为这股就废了……,06-04 01:10,平安银行(000001),大股东再不作为这股就废了……,35,0,"https://guba.eastmoney.com/news,000001,1720568889.html",2026-06-08 14:35:36
东方财富股吧,日本要加息了拉爆全球,06-04 01:10,平安银行(000001),日本要加息了拉爆全球,30,0,"https://guba.eastmoney.com/news,000001,1720568776.html",2026-06-08 14:35:36
东方财富股吧,"第一季度绩沪电的业绩0.65元，平安的业绩0.67元,一个上百一个十元,天理不公",06-04 11:48,平安银行(000001),"第一季度绩沪电的业绩0.65元，平安的业绩0.67元,一个上百一个十元,天理不公",79,2,"https://guba.eastmoney.com/news,000001,1720520084.html",2026-06-08 14:35:36
东方财富股吧,上一波跌到10.62，这一次能跌到什么位置,06-04 10:28,平安银行(000001),上一波跌到10.62，这一次能跌到什么位置,151,6,"https://guba.eastmoney.com/news,000001,1720370734.html",2026-06-08 14:35:36
东方财富股吧,我成本1130，无力补仓了，只能静等解套或深套,06-04 11:29,平安银行(000001),我成本1130，无力补仓了，只能静等解套或深套,60,2,"https://guba.eastmoney.com/news,000001,1720503754.html",2026-06-08 14:35:36
东方财富股吧,分红日期公布了吗,06-04 10:43,平安银行(000001),分红日期公布了吗,88,3,"https://guba.eastmoney.com/news,000001,1720409108.html",2026-06-08 14:35:36
东方财富股吧,一眼看过去，自选一片绿，除了半导体没别的了吗,06-04 11:34,平安银行(000001),一眼看过去，自选一片绿，除了半导体没别的了吗,48,1,"https://guba.eastmoney.com/news,000001,1720509644.html",2026-06-08 14:35:36
东方财富股吧,看到昨晚美国三倍做空了吗。提出富时指数是绝对的大利好，然而机构蝇营狗苟为了这三瓜,06-04 10:50,平安银行(000001),看到昨晚美国三倍做空了吗。提出富时指数是绝对的大利好，然而机构蝇营狗苟为了这三瓜,136,1,"https://guba.eastmoney.com/news,000001,1720424453.html",2026-06-08 14:35:36
东方财富股吧,以大多数才智水平论，不买银行股，反而亏损套牢更多更惨,06-04 11:29,平安银行(000001),以大多数才智水平论，不买银行股，反而亏损套牢更多更惨,31,0,"https://guba.eastmoney.com/news,000001,1720503236.html",2026-06-08 14:35:36
东方财富股吧,太不行了换科技去了,06-04 10:17,平安银行(000001),太不行了换科技去了,36,2,"https://guba.eastmoney.com/news,000001,1720340314.html",2026-06-08 14:35:36
东方财富股吧,股份制银行你最差，快让我解套，我要去兴业,06-04 10:59,平安银行(000001),股份制银行你最差，快让我解套，我要去兴业,64,1,"https://guba.eastmoney.com/news,000001,1720443928.html",2026-06-08 14:35:36
东方财富股吧,10.43守不住了真的太烂了破10大概率,06-04 11:23,平安银行(000001),10.43守不住了真的太烂了破10大概率,32,0,"https://guba.eastmoney.com/news,000001,1720492108.html",2026-06-08 14:35:36
东方财富股吧,赶紧砸到九块,06-04 11:02,平安银行(000001),赶紧砸到九块,25,0,"https://guba.eastmoney.com/news,000001,1720449134.html",2026-06-08 14:35:36
东方财富股吧,剔出富时A50有影响吗,06-04 09:39,平安银行(000001),剔出富时A50有影响吗,140,4,"https://guba.eastmoney.com/news,000001,1720207136.html",2026-06-08 14:35:36
东方财富股吧,它的反向指标这次失灵了！,06-04 10:45,平安银行(000001),它的反向指标这次失灵了！,28,1,"https://guba.eastmoney.com/news,000001,1720413222.html",2026-06-08 14:35:36
东方财富股吧,真正炒AI科技的人，自选股里都没有一支银行股，跟本看不起,06-04 10:29,平安银行(000001),真正炒AI科技的人，自选股里都没有一支银行股，跟本看不起,39,0,"https://guba.eastmoney.com/news,000001,1720373400.html",2026-06-08 14:35:36
东方财富股吧,$平安银行(SZ000001)$,06-04 10:19,平安银行(000001),$平安银行(SZ000001)$,30,0,"https://guba.eastmoney.com/news,000001,1720345449.html",2026-06-08 14:35:36
东方财富股吧,被调出富时A50是不是基金多在跑啊,06-04 10:00,平安银行(000001),被调出富时A50是不是基金多在跑啊,112,2,"https://guba.eastmoney.com/news,000001,1720286696.html",2026-06-08 14:35:36
东方财富股吧,吓唬谁呢，这个股息我是不会卖的,06-04 09:34,平安银行(000001),吓唬谁呢，这个股息我是不会卖的,177,5,"https://guba.eastmoney.com/news,000001,1720189615.html",2026-06-08 14:35:36
东方财富股吧,服了，11都上不去吗。,06-04 10:17,平安银行(000001),服了，11都上不去吗。,28,0,"https://guba.eastmoney.com/news,000001,1720339502.html",2026-06-08 14:35:36
东方财富股吧,快大家买进来分红了,06-04 10:16,平安银行(000001),快大家买进来分红了,20,0,"https://guba.eastmoney.com/news,000001,1720339272.html",2026-06-08 14:35:36
东方财富股吧,调出了，有这么严重吗？开盘竟然是跌幅第一名？,06-04 09:26,平安银行(000001),调出了，有这么严重吗？开盘竟然是跌幅第一名？,165,6,"https://guba.eastmoney.com/news,000001,1720167714.html",2026-06-08 14:35:36
东方财富股吧,平银，甚至是平安保险应该是有问题的。市场持续多年用脚投票。,06-04 10:14,平安银行(000001),平银，甚至是平安保险应该是有问题的。市场持续多年用脚投票。,30,0,"https://guba.eastmoney.com/news,000001,1720332536.html",2026-06-08 14:35:36
东方财富股吧,踢出富时a50的长期影响会慢慢阴跌,06-04 09:53,平安银行(000001),踢出富时a50的长期影响会慢慢阴跌,66,1,"https://guba.eastmoney.com/news,000001,1720262604.html",2026-06-08 14:35:36
东方财富股吧,事实上，现在的股市已经像2024年9月24日以前的状态了……根本没有多少散户在交,06-04 10:10,平安银行(000001),事实上，现在的股市已经像2024年9月24日以前的状态了……根本没有多少散户在交,54,0,"https://guba.eastmoney.com/news,000001,1720319140.html",2026-06-08 14:35:36
东方财富股吧,你要分红，他要本金,06-04 10:09,平安银行(000001),你要分红，他要本金,25,0,"https://guba.eastmoney.com/news,000001,1720316766.html",2026-06-08 14:35:36
东方财富股吧,为了赶散户去科技接盘，拼命打压低价银行股,06-04 10:01,平安银行(000001),为了赶散户去科技接盘，拼命打压低价银行股,39,0,"https://guba.eastmoney.com/news,000001,1720290448.html",2026-06-08 14:35:36
东方财富股吧,，,06-04 10:01,平安银行(000001),，,29,0,"https://guba.eastmoney.com/news,000001,1720288198.html",2026-06-08 14:35:36
东方财富股吧,强烈要求冀光恒引咎辞职,06-04 09:55,平安银行(000001),强烈要求冀光恒引咎辞职,18,0,"https://guba.eastmoney.com/news,000001,1720268626.html",2026-06-08 14:35:36
东方财富股吧,它一年都是这样躺平发育，不涨也不跌，人家算准了！,06-04 09:54,平安银行(000001),它一年都是这样躺平发育，不涨也不跌，人家算准了！,26,0,"https://guba.eastmoney.com/news,000001,1720265919.html",2026-06-08 14:35:36
东方财富股吧,还有比平安银行更低市盈率的吗,06-04 09:30,平安银行(000001),还有比平安银行更低市盈率的吗,51,1,"https://guba.eastmoney.com/news,000001,1720177860.html",2026-06-08 14:35:37
东方财富股吧,恶心至极，垃圾够恶心了,06-04 09:46,平安银行(000001),恶心至极，垃圾够恶心了,21,0,"https://guba.eastmoney.com/news,000001,1720235125.html",2026-06-08 14:35:37
东方财富股吧,强烈要求呢只股除牌,06-04 09:41,平安银行(000001),强烈要求呢只股除牌,25,0,"https://guba.eastmoney.com/news,000001,1720216125.html",2026-06-08 14:35:37
东方财富股吧,这垃圾严重污染市场环境，应该清理出市场,06-04 09:32,平安银行(000001),这垃圾严重污染市场环境，应该清理出市场,26,0,"https://guba.eastmoney.com/news,000001,1720184347.html",2026-06-08 14:35:37
东方财富股吧,利空出尽，不涨也难了。,06-04 09:31,平安银行(000001),利空出尽，不涨也难了。,31,0,"https://guba.eastmoney.com/news,000001,1720180762.html",2026-06-08 14:35:37
东方财富股吧,2000万砸市值20亿也是牛，这是一个接盘的也没了？,06-04 09:30,平安银行(000001),2000万砸市值20亿也是牛，这是一个接盘的也没了？,256,0,"https://guba.eastmoney.com/news,000001,1720177566.html",2026-06-08 14:35:37
东方财富股吧,这么多人等分猪肉，是不是有情况，有些不妙啊。,06-04 08:40,平安银行(000001),这么多人等分猪肉，是不是有情况，有些不妙啊。,65,1,"https://guba.eastmoney.com/news,000001,1720132873.html",2026-06-08 14:35:37
东方财富股吧,恭喜倒数第一,06-04 09:25,平安银行(000001),恭喜倒数第一,24,0,"https://guba.eastmoney.com/news,000001,1720164732.html",2026-06-08 14:35:37
东方财富股吧,早该清出去！！几年前四千多亿市值硬给老马干到二千亿……老马赶快分红！！！,06-04 09:24,平安银行(000001),早该清出去！！几年前四千多亿市值硬给老马干到二千亿……老马赶快分红！！！,41,0,"https://guba.eastmoney.com/news,000001,1720156918.html",2026-06-08 14:35:37
东方财富股吧,涨一根阳线，也不知道后面有多少阴线拿着分红,05-29 02:38,平安银行(000001),涨一根阳线，也不知道后面有多少阴线拿着分红,108,0,"https://guba.eastmoney.com/news,000001,1717361784.html",2026-06-08 14:35:37
东方财富股吧,屋漏偏逢连夜雨，船破遭遇打头风,06-03 08:47,平安银行(000001),屋漏偏逢连夜雨，船破遭遇打头风,161,3,"https://guba.eastmoney.com/news,000001,1720047626.html",2026-06-08 14:35:37
东方财富股吧,平安银行，真是换了一波又一波的散户！回过头啦！看看还是那个样。好多以前股民都不在,06-04 06:10,平安银行(000001),平安银行，真是换了一波又一波的散户！回过头啦！看看还是那个样。好多以前股民都不在,165,2,"https://guba.eastmoney.com/news,000001,1720109047.html",2026-06-08 14:35:37
东方财富股吧,平安银行：融资净买入273.28万元，融资余额54.41亿元,06-04 08:59,平安银行(000001),平安银行：融资净买入273.28万元，融资余额54.41亿元,69,0,"https://guba.eastmoney.com/news,000001,1720137849.html",2026-06-08 14:35:37
东方财富股吧,豆包里说调出A50股价至少会跌到10.50元，极限会到9.7元，如果这样那就是买,06-03 10:19,平安银行(000001),豆包里说调出A50股价至少会跌到10.50元，极限会到9.7元，如果这样那就是买,492,9,"https://guba.eastmoney.com/news,000001,1720073638.html",2026-06-08 14:35:37
东方财富股吧,剔除A50成分股很好反正股价在低位的，不活跃的，套牢者甚多的，股价在高位的，热门,06-03 07:42,平安银行(000001),剔除A50成分股很好反正股价在低位的，不活跃的，套牢者甚多的，股价在高位的，热门,584,5,"https://guba.eastmoney.com/news,000001,1720030517.html",2026-06-08 14:35:37
东方财富股吧,A50调整，所以大盘看着红火火，可这些赚钱又分红的老登一片绿，虚假的市场信号！,06-04 06:45,平安银行(000001),A50调整，所以大盘看着红火火，可这些赚钱又分红的老登一片绿，虚假的市场信号！,49,0,"https://guba.eastmoney.com/news,000001,1720113234.html",2026-06-08 14:35:37
东方财富股吧,反弹结束了!？，还是先蹲一下然后起跳!？,06-04 04:33,平安银行(000001),反弹结束了!？，还是先蹲一下然后起跳!？,34,0,"https://guba.eastmoney.com/news,000001,1720101912.html",2026-06-08 14:35:37
东方财富股吧,$平安银行(SZ000001)$,06-04 04:08,平安银行(000001),$平安银行(SZ000001)$,31,0,"https://guba.eastmoney.com/news,000001,1720101047.html",2026-06-08 14:35:37
东方财富股吧,平银三年存贷款不增，规模不增何来业绩？！,05-29 10:24,平安银行(000001),平银三年存贷款不增，规模不增何来业绩？！,215,0,"https://guba.eastmoney.com/news,000001,1716970542.html",2026-06-08 14:35:37
东方财富股吧,今年必上23,06-03 02:53,平安银行(000001),今年必上23,132,4,"https://guba.eastmoney.com/news,000001,1719912963.html",2026-06-08 14:35:37
东方财富股吧,过两年平安银行分红来个十派六元，转五股送五股就爽透了。哈哈哈！,06-03 03:44,平安银行(000001),过两年平安银行分红来个十派六元，转五股送五股就爽透了。哈哈哈！,173,3,"https://guba.eastmoney.com/news,000001,1719958254.html",2026-06-08 14:35:37
东方财富股吧,车险的客服还给我推平安银行的贷款呀,06-04 12:05,平安银行(000001),车险的客服还给我推平安银行的贷款呀,32,0,"https://guba.eastmoney.com/news,000001,1720091721.html",2026-06-08 14:35:37
东方财富股吧,这么多人等分红？,06-03 11:10,平安银行(000001),这么多人等分红？,37,0,"https://guba.eastmoney.com/news,000001,1720084511.html",2026-06-08 14:35:37
东方财富股吧,啥时候上20，3年了，你知道这3年我是什么过。,06-03 02:15,平安银行(000001),啥时候上20，3年了，你知道这3年我是什么过。,219,9,"https://guba.eastmoney.com/news,000001,1719825687.html",2026-06-08 14:35:37
东方财富股吧,一直跌分红公告也不出来下,06-03 10:25,平安银行(000001),一直跌分红公告也不出来下,42,0,"https://guba.eastmoney.com/news,000001,1720075072.html",2026-06-08 14:35:37
东方财富股吧,特大利好来了,06-03 05:26,平安银行(000001),特大利好来了,1702,13,"https://guba.eastmoney.com/news,000001,1719994311.html",2026-06-08 14:35:37
东方财富股吧,踢出A50了,06-03 07:28,平安银行(000001),踢出A50了,207,3,"https://guba.eastmoney.com/news,000001,1720026843.html",2026-06-08 14:35:37
东方财富股吧,明天加仓干,06-03 08:41,平安银行(000001),明天加仓干,41,0,"https://guba.eastmoney.com/news,000001,1720045842.html",2026-06-08 14:35:37
东方财富股吧,好期待分红！！！这个月不分，下个月也得分。躲得了初一，躲不过十五。快点公告呀！,06-03 05:11,平安银行(000001),好期待分红！！！这个月不分，下个月也得分。躲得了初一，躲不过十五。快点公告呀！,89,1,"https://guba.eastmoney.com/news,000001,1719989692.html",2026-06-08 14:35:37
东方财富股吧,29股股息率超4% 价值板块安全边际增厚,05-27 02:44,平安银行(000001),29股股息率超4% 价值板块安全边际增厚,89535,386,"https://guba.eastmoney.com/news,000651,1714990314.html",2026-06-08 14:35:37
东方财富股吧,还不错,06-03 04:44,平安银行(000001),还不错,37,0,"https://guba.eastmoney.com/news,000001,1719980921.html",2026-06-08 14:35:37
东方财富股吧,15以下坚决不卖，随便你咋折腾！,06-03 01:59,平安银行(000001),15以下坚决不卖，随便你咋折腾！,199,7,"https://guba.eastmoney.com/news,000001,1719795133.html",2026-06-08 14:35:37
东方财富股吧,账户绿油油。科技泡沫很快破灭。到时候看我们表演。,06-03 04:40,平安银行(000001),账户绿油油。科技泡沫很快破灭。到时候看我们表演。,38,0,"https://guba.eastmoney.com/news,000001,1719979301.html",2026-06-08 14:35:37
东方财富股吧,低于25我不出，5年起步一个阶段深知播种和收获不在一个季节,06-03 03:21,平安银行(000001),低于25我不出，5年起步一个阶段深知播种和收获不在一个季节,63,1,"https://guba.eastmoney.com/news,000001,1719945872.html",2026-06-08 14:35:38
东方财富股吧,还不错,06-03 04:35,平安银行(000001),还不错,32,0,"https://guba.eastmoney.com/news,000001,1719977294.html",2026-06-08 14:35:38
东方财富股吧,分红啦,06-03 03:56,平安银行(000001),分红啦,57,0,"https://guba.eastmoney.com/news,000001,1719963191.html",2026-06-08 14:35:38
东方财富股吧,这个位置能建仓吗？,06-03 11:09,平安银行(000001),这个位置能建仓吗？,125,5,"https://guba.eastmoney.com/news,000001,1719599357.html",2026-06-08 14:35:38
东方财富股吧,分红前使劲跌吧！还有20W能加仓,06-03 12:17,平安银行(000001),分红前使劲跌吧！还有20W能加仓,663,7,"https://guba.eastmoney.com/news,000001,1719665810.html",2026-06-08 14:35:38
东方财富股吧,如果是6月11分红，这货大概率一年涨幅就是一个寂寞！,06-03 03:15,平安银行(000001),如果是6月11分红，这货大概率一年涨幅就是一个寂寞！,53,0,"https://guba.eastmoney.com/news,000001,1719942243.html",2026-06-08 14:35:38
东方财富股吧,你一句话让我的锦龙跌停了，卄,06-03 03:13,平安银行(000001),你一句话让我的锦龙跌停了，卄,47,0,"https://guba.eastmoney.com/news,000001,1719940372.html",2026-06-08 14:35:38
东方财富股吧,张差男,06-03 01:46,平安银行(000001),张差男,49,3,"https://guba.eastmoney.com/news,000001,1719770849.html",2026-06-08 14:35:38
东方财富股吧,市场太缺资金了 拉了那头 这头就完,06-03 11:02,平安银行(000001),市场太缺资金了 拉了那头 这头就完,85,4,"https://guba.eastmoney.com/news,000001,1719586849.html",2026-06-08 14:35:38
东方财富股吧,银行股要等一年之后，科技见顶了才能启动，劝你们识时务点儿,06-03 11:42,平安银行(000001),银行股要等一年之后，科技见顶了才能启动，劝你们识时务点儿,88,0,"https://guba.eastmoney.com/news,000001,1719649703.html",2026-06-08 14:35:38
东方财富股吧,老马你怎为全体股东打工？？就几年A股市值从六十多万亿干到一百多万亿！！你将平银五,06-03 10:51,平安银行(000001),老马你怎为全体股东打工？？就几年A股市值从六十多万亿干到一百多万亿！！你将平银五,66,2,"https://guba.eastmoney.com/news,000001,1719564389.html",2026-06-08 14:35:38
东方财富股吧,日经指标高歌猛进…挑战七万就在眼花！！A股杂事操心左顾忌又盼盼！！怎办？？消费者,06-03 01:38,平安银行(000001),日经指标高歌猛进…挑战七万就在眼花！！A股杂事操心左顾忌又盼盼！！怎办？？消费者,33,0,"https://guba.eastmoney.com/news,000001,1719756854.html",2026-06-08 14:35:38
东方财富股吧,呼叫主力，呼叫主力，呼叫主力，12块求回本谢谢主力,06-03 11:15,平安银行(000001),呼叫主力，呼叫主力，呼叫主力，12块求回本谢谢主力,57,2,"https://guba.eastmoney.com/news,000001,1719611567.html",2026-06-08 14:35:38
东方财富股吧,现在搞宣传的天天让大家买所谓的蓝筹股，亏了那么多钱就没有人出声了，市场太残酷，还,06-03 11:46,平安银行(000001),现在搞宣传的天天让大家买所谓的蓝筹股，亏了那么多钱就没有人出声了，市场太残酷，还,58,1,"https://guba.eastmoney.com/news,000001,1719652081.html",2026-06-08 14:35:38
东方财富股吧,什么时候分红啊,06-03 12:50,平安银行(000001),什么时候分红啊,47,0,"https://guba.eastmoney.com/news,000001,1719677162.html",2026-06-08 14:35:38
东方财富股吧,下跌没什么力度，感觉随时会拉起来,06-03 12:30,平安银行(000001),下跌没什么力度，感觉随时会拉起来,37,0,"https://guba.eastmoney.com/news,000001,1719670417.html",2026-06-08 14:35:38
东方财富股吧,牛市在新闻里，熊市在账户里,06-03 12:02,平安银行(000001),牛市在新闻里，熊市在账户里,35,0,"https://guba.eastmoney.com/news,000001,1719659800.html",2026-06-08 14:35:38
东方财富股吧,一家银行红的都没有，无敌,06-03 11:33,平安银行(000001),一家银行红的都没有，无敌,40,0,"https://guba.eastmoney.com/news,000001,1719642644.html",2026-06-08 14:35:38
东方财富股吧,平安又多了一个概念，要参股券商东莞证券,06-03 11:29,平安银行(000001),平安又多了一个概念，要参股券商东莞证券,45,0,"https://guba.eastmoney.com/news,000001,1719638494.html",2026-06-08 14:35:38
东方财富股吧,创业板指数那么涨？会不会让股民更穷？会不会是资本收割？,06-03 11:29,平安银行(000001),创业板指数那么涨？会不会让股民更穷？会不会是资本收割？,30,0,"https://guba.eastmoney.com/news,000001,1719637055.html",2026-06-08 14:35:38
东方财富股吧,锦龙股份欠平安的4.66亿到期了，然后貌似没钱还,06-03 10:36,平安银行(000001),锦龙股份欠平安的4.66亿到期了，然后貌似没钱还,99,2,"https://guba.eastmoney.com/news,000001,1719529984.html",2026-06-08 14:35:38
东方财富股吧,中科金财是华为、智谱、MiniMax、甲骨文的战略合作伙伴。,06-03 11:15,平安银行(000001),中科金财是华为、智谱、MiniMax、甲骨文的战略合作伙伴。,51,0,"https://guba.eastmoney.com/news,002156,1719611139.html",2026-06-08 14:35:38
东方财富股吧,中科金财是华为、智谱、MiniMax、甲骨文的战略合作伙伴。,06-03 11:14,平安银行(000001),中科金财是华为、智谱、MiniMax、甲骨文的战略合作伙伴。,61,0,"https://guba.eastmoney.com/news,600584,1719610596.html",2026-06-08 14:35:38
东方财富股吧,都捏好了＾０＾~,06-03 11:06,平安银行(000001),都捏好了＾０＾~,31,0,"https://guba.eastmoney.com/news,000001,1719593809.html",2026-06-08 14:35:38
东方财富股吧,你想它的分红，他们想你的本金,06-03 10:51,平安银行(000001),你想它的分红，他们想你的本金,41,1,"https://guba.eastmoney.com/news,000001,1719564139.html",2026-06-08 14:35:38
东方财富股吧,太弱了,06-03 11:03,平安银行(000001),太弱了,26,0,"https://guba.eastmoney.com/news,000001,1719588956.html",2026-06-08 14:35:38
东方财富股吧,啥时候分红那,06-03 10:46,平安银行(000001),啥时候分红那,61,2,"https://guba.eastmoney.com/news,000001,1719552233.html",2026-06-08 14:35:38
东方财富股吧,11元t了一点，不知道能否接回来,06-02 09:42,平安银行(000001),11元t了一点，不知道能否接回来,119,6,"https://guba.eastmoney.com/news,000001,1718606024.html",2026-06-08 14:35:38
东方财富股吧,这次如果不控制住，科技垃圾股跌起来会比较厉害,06-03 10:51,平安银行(000001),这次如果不控制住，科技垃圾股跌起来会比较厉害,35,0,"https://guba.eastmoney.com/news,000001,1719563778.html",2026-06-08 14:35:38
东方财富股吧,当股东了,06-03 10:45,平安银行(000001),当股东了,29,0,"https://guba.eastmoney.com/news,000001,1719551556.html",2026-06-08 14:35:38
东方财富股吧,AI冲先，众股祭天！,06-03 10:40,平安银行(000001),AI冲先，众股祭天！,32,0,"https://guba.eastmoney.com/news,000001,1719540584.html",2026-06-08 14:35:38
东方财富股吧,诱多快跑,06-03 09:20,平安银行(000001),诱多快跑,49,2,"https://guba.eastmoney.com/news,000001,1719310780.html",2026-06-08 14:35:38
东方财富股吧,你再涨5毛解套去兴业呀,06-03 10:23,平安银行(000001),你再涨5毛解套去兴业呀,34,0,"https://guba.eastmoney.com/news,000001,1719499511.html",2026-06-08 14:35:39
东方财富股吧,今天进来那么多资金！却跌了一个点。,06-03 10:00,平安银行(000001),今天进来那么多资金！却跌了一个点。,119,3,"https://guba.eastmoney.com/news,000001,1719438528.html",2026-06-08 14:35:39
东方财富股吧,要么涨上去别让我看盘了，要么跌到10.50，我来上你。来回折腾。,06-03 10:19,平安银行(000001),要么涨上去别让我看盘了，要么跌到10.50，我来上你。来回折腾。,31,0,"https://guba.eastmoney.com/news,000001,1719488965.html",2026-06-08 14:35:39
东方财富股吧,这货一年都不涨，没有看盘的必要,06-03 10:05,平安银行(000001),这货一年都不涨，没有看盘的必要,30,0,"https://guba.eastmoney.com/news,000001,1719453639.html",2026-06-08 14:35:39
东方财富股吧,不争气的老东西,06-03 09:30,平安银行(000001),不争气的老东西,44,1,"https://guba.eastmoney.com/news,000001,1719334996.html",2026-06-08 14:35:39
东方财富股吧,科技起来了，大金融股不行了,06-03 09:40,平安银行(000001),科技起来了，大金融股不行了,36,0,"https://guba.eastmoney.com/news,000001,1719372673.html",2026-06-08 14:35:39
东方财富股吧,这个废了,06-03 09:34,平安银行(000001),这个废了,27,0,"https://guba.eastmoney.com/news,000001,1719348265.html",2026-06-08 14:35:39
东方财富股吧,要回调了吗？,06-03 09:29,平安银行(000001),要回调了吗？,30,0,"https://guba.eastmoney.com/news,000001,1719329317.html",2026-06-08 14:35:39
东方财富股吧,平安银行：融资净偿还4777.63万元，融资余额54.39亿元,06-03 09:09,平安银行(000001),平安银行：融资净偿还4777.63万元，融资余额54.39亿元,69,0,"https://guba.eastmoney.com/news,000001,1719302178.html",2026-06-08 14:35:39
东方财富股吧,股份制银行最弱，要不是被套，重仓我就换兴业去了,06-02 10:21,平安银行(000001),股份制银行最弱，要不是被套，重仓我就换兴业去了,349,13,"https://guba.eastmoney.com/news,000001,1718731187.html",2026-06-08 14:35:39
东方财富股吧,平安银行什么时候分红啊,06-03 06:57,平安银行(000001),平安银行什么时候分红啊,88,1,"https://guba.eastmoney.com/news,000001,1719273872.html",2026-06-08 14:35:39
东方财富股吧,吧里真安静。,06-02 09:16,平安银行(000001),吧里真安静。,62,1,"https://guba.eastmoney.com/news,000001,1719209603.html",2026-06-08 14:35:39
东方财富股吧,发力亲子客群！多家银行，密集布局,06-01 10:42,平安银行(000001),发力亲子客群！多家银行，密集布局,944,2,"https://guba.eastmoney.com/news,000001,1718472324.html",2026-06-08 14:35:39
东方财富股吧,你在涨1.5个点我就走了快五个点了,06-03 07:55,平安银行(000001),你在涨1.5个点我就走了快五个点了,37,0,"https://guba.eastmoney.com/news,000001,1719282151.html",2026-06-08 14:35:39
东方财富股吧,如果有点钱，是现在买合适还是分红后买？去年年度分红后，很快就贴权，半年后才回到分,06-02 07:10,平安银行(000001),如果有点钱，是现在买合适还是分红后买？去年年度分红后，很快就贴权，半年后才回到分,700,7,"https://guba.eastmoney.com/news,000001,1719177128.html",2026-06-08 14:35:39
东方财富股吧,大周期处在大型三角形顶端变盘点，日线强底分型带动周线、月线、季线甚至年线变盘，目,06-02 11:45,平安银行(000001),大周期处在大型三角形顶端变盘点，日线强底分型带动周线、月线、季线甚至年线变盘，目,93,2,"https://guba.eastmoney.com/news,000001,1719245885.html",2026-06-08 14:35:39
东方财富股吧,什么时候分红啊，就靠分红活着了。,06-02 05:24,平安银行(000001),什么时候分红啊，就靠分红活着了。,149,3,"https://guba.eastmoney.com/news,000001,1719149614.html",2026-06-08 14:35:39
东方财富股吧,基金经理的孩子们开始考大学啦。这个时候，他们无心管一切。考完带孩子去旅行。,06-03 06:48,平安银行(000001),基金经理的孩子们开始考大学啦。这个时候，他们无心管一切。考完带孩子去旅行。,40,0,"https://guba.eastmoney.com/news,000001,1719272674.html",2026-06-08 14:35:39
东方财富股吧,两融1600万全仓杀入，一直买到2太阳,06-02 04:22,平安银行(000001),两融1600万全仓杀入，一直买到2太阳,657,5,"https://guba.eastmoney.com/news,000001,1719129775.html",2026-06-08 14:35:39
